customer_id,first_name,last_name,address,sec_address,zipcode,city,state,Country
1351, Easton, Mendoza,9368 Redwood Street,unit 43,93301,Bakersfield,CA,USA
1352, Aaron, Lawson,1584 Sycamore Drive,,93301,Bakersfield,CA,USA
1353, Isabella, Duffy,2509 Jackson Drive,,93304,Bakersfield,CA,USA
1354, Jade, Fitzpatrick,9493 Birch Lane,bldg 37,93309,Bakersfield,CA,USA
1355, Oliver, Taylor,3341 Elm Street,,93304,Bakersfield,CA,USA
1356, Gabriella, Ayala,9179 Chestnut Lane,,93309,Bakersfield,CA,USA
1357, Jade, Carter,2952 Madison Avenue,,93304,Bakersfield,CA,USA
1358, Matthew, Peters,9109 Pine Drive,unit 35,93309,Bakersfield,CA,USA
1359, Emmanuel, West,8409 Maple Lane,,93304,Bakersfield,CA,USA
1360, Hannah, Rhodes,347 Arthur Road,unit 24,93301,Bakersfield,CA,USA
1361, Brooklyn, Alexander,8746 Elmwood Road,,93301,Bakersfield,CA,USA
1362, Victoria, Galloway,6925 Acorn Drive,,93301,Bakersfield,CA,USA
1363, Genesis, Hendricks,4017 Chestnut Street,bldg 1,93304,Bakersfield,CA,USA
1364, Penelope, Sanders,8434 Monroe Street,,93309,Bakersfield,CA,USA
1365, Isaiah, Lynch,2434 Maple Avenue,,93301,Bakersfield,CA,USA
1366, Camila, Woods,4134 Taft Lane,,93304,Bakersfield,CA,USA
1367, Eliana, Hopkins,9008 Cedar Avenue,,93309,Bakersfield,CA,USA
1368, Evelyn, Aguilar,2715 Oak Lane,,93301,Bakersfield,CA,USA
1369, Rebecca, Davenport,9890 Chestnut Lane,,93304,Bakersfield,CA,USA
1370, Everett, Sullivan,5987 Park Avenue,unit 7,93301,Bakersfield,CA,USA
1371, Michael, White,9582 Winter Drive,,93301,Bakersfield,CA,USA
1372, Oliver, Bryant,4406 Sycamore Avenue,,93307,Bakersfield,CA,USA
1373, Christopher, Carlson,9002 Maple Lane,,93305,Bakersfield,CA,USA
1374, Connor, Taylor,7601 Washington Drive,unit 37,93301,Bakersfield,CA,USA
1375, Elizabeth, Walker,4783 Rosewood Street,,93307,Bakersfield,CA,USA
1376, Claire, Oliver,3587 Redwood Road,apt 12,93306,Bakersfield,CA,USA
1377, Paisley, Walker,1805 Acorn Lane,apt 42,93304,Bakersfield,CA,USA
1378, Jordyn, Foreman,9764 Birchcrest Avenue,,93304,Bakersfield,CA,USA
1379, Joseph, Jordan,2051 Spruce Drive,unit 1,93301,Bakersfield,CA,USA
1380, Christian, McCarty,7399 River Road,,93301,Bakersfield,CA,USA
1381, Olivia, Buchanan,5424 Harding Boulevard,,93308,Bakersfield,CA,USA
1382, Hannah, Campbell,4013 Dogwood Drive,,93304,Bakersfield,CA,USA
1383, Olivia, Lawson,5765 Pine Drive,,93304,Bakersfield,CA,USA
1384, Evelyn, Vargas,1882 Arthur Street,,93304,Bakersfield,CA,USA
1385, Brooklyn, Woods,4147 Walnut Lane,,93304,Bakersfield,CA,USA
1386, King, Bowers,5185 Acorn Avenue,,93301,Bakersfield,CA,USA
1387, Axel,Smith,1712 Sycamore Avenue,bldg 20,93304,Bakersfield,CA,USA
1388, Sofia, Alexander,685 Hillcrest Avenue,,93308,Bakersfield,CA,USA
1389, Ariel, Ward,7248 Monroe Street,apt 34,93301,Bakersfield,CA,USA
1390, Harley, Nguyen,2219 Sycamore Boulevard,,93305,Bakersfield,CA,USA
1391, Sarah, Anderson,4042 Harding Boulevard,,93307,Bakersfield,CA,USA
1392, Jonathan, Foreman,1819 Maple Street,,93301,Bakersfield,CA,USA
1393, August, Flores,6867 Parkside Avenue,apt 24,93304,Bakersfield,CA,USA
1394, Timothy, English,774 Spruce Avenue,apt 43,93308,Bakersfield,CA,USA
1395, Jordan, Harrison,6299 Valley View Drive,bldg 11,93301,Bakersfield,CA,USA
1396, William, Johnson,2961 Eisenhower Avenue,,93309,Bakersfield,CA,USA
1397, Oliver, Perez,5498 Redwood Lane,,93307,Bakersfield,CA,USA
1398, Faith, Rivera,2150 Dogwood Lane,bldg 33,93306,Bakersfield,CA,USA
1399, Ethan, Ward,4827 Oak Avenue,unit 48,93301,Bakersfield,CA,USA
1400, Penelope, Fitzpatrick,8171 Cedarhurst Lane,apt 50,93304,Bakersfield,CA,USA
1401, Grace, McCarty,2400 Elm Street,bldg 2,93304,Bakersfield,CA,USA
1402, Ariel, Taylor,9737 Acorn Street,,93304,Bakersfield,CA,USA
1403, Amaya, Kidd,1025 Summer Lane,bldg 7,93301,Bakersfield,CA,USA
1404, Samantha, Reynolds,5351 Hoover Lane,bldg 49,93304,Bakersfield,CA,USA
1405, Timothy, Shields,8429 Parkside Avenue,,93304,Bakersfield,CA,USA
1406, Ariella, Castro,1074 Laurel Street,,93304,Bakersfield,CA,USA
1407, Delilah, Hill,2952 Cedarhurst Lane,,93307,Bakersfield,CA,USA
1408, Hunter, George,5806 Laurel Street,,93304,Bakersfield,CA,USA
1409, Isabella, McCall,734 Cedar Lane,,93301,Bakersfield,CA,USA
1410, Harrison, Perez,3590 Juniper Lane,,93305,Bakersfield,CA,USA
1411, Charles, Harris,9446 Acorn Lane,,93307,Bakersfield,CA,USA
1412, Jade, Cox,7160 Magnolia Avenue,,93301,Bakersfield,CA,USA
1413, Camila, Rhodes,5440 Arthur Road,,93304,Bakersfield,CA,USA
1414, Levi, Burgess,4833 Magnolia Lane,,93301,Bakersfield,CA,USA
1415," Raegan

", Cooper,2494 Dogwood Avenue,,93301,Bakersfield,CA,USA
1416, Mackenzie, Fisher,5725 Acorn Street,,93304,Bakersfield,CA,USA
1417, Thomas, Mayo,4764 Laurel Lane,,93308,Bakersfield,CA,USA
1418, Christopher, Davenport,6683 Cedarcrest Drive,,93301,Bakersfield,CA,USA
1419, Ezekiel, Fitzpatrick,4716 Chestnut Lane,,93304,Bakersfield,CA,USA
1420, Olivia, Perez,2534 Adams Street,,93309,Bakersfield,CA,USA
1421, Brooks, Burgess,4151 Willow Lane,,93301,Bakersfield,CA,USA
1422, Thomas, Perez,8164 Pine Street,apt 48,93305,Bakersfield,CA,USA
1423, Tristan," Yu
",6470 Elmwood Street,,93304,Bakersfield,CA,USA
1424, Thomas, Woods,8343 Kennedy Drive,apt 34,93301,Bakersfield,CA,USA
1425, Finn, Aguilar,6647 Madison Avenue,,93305,Bakersfield,CA,USA
1426, Ariella, Cooper,2308 Elmwood Street,,93309,Bakersfield,CA,USA
1427, Paisley, Dickson,6115 Laurel Avenue,,93301,Bakersfield,CA,USA
1428, Brooke, Cox,1224 Sycamore Drive,,93304,Bakersfield,CA,USA
1429, Ella, Kim,4712 Adams Street,,93304,Bakersfield,CA,USA
1430, Xavier, Gutierrez,3370 Chestnut Lane,bldg 14,93304,Bakersfield,CA,USA
1431, Jackson, Nelson,3466 Cedarhurst Lane,,93301,Bakersfield,CA,USA
1432, Sawyer, Brock,7072 Laurel Lane,,93301,Bakersfield,CA,USA
1433, Holden, Anderson,1669 Cedarwood Lane,,93306,Bakersfield,CA,USA
1434, Gabrielle, McDaniel,2657 Spruce Lane,,93304,Bakersfield,CA,USA
1435, William, Jones,3221 Dogwood Street,,93301,Bakersfield,CA,USA
1436, Hannah, Harrison,7835 Chestnut Lane,,93304,Bakersfield,CA,USA
1437, Jade, Myers,449 Garfield Road,,93304,Bakersfield,CA,USA
1438, Ella, Dickson,1006 Maplewood Avenue,,93301,Bakersfield,CA,USA
1439, Evelyn, Schwartz,4576 Spruce Lane,apt 44,93305,Bakersfield,CA,USA
1440, Serenity, Pena,2152 Forest Drive,,93304,Bakersfield,CA,USA
1441, Bennett, Harrison,4095 Elmwood Road,,93301,Bakersfield,CA,USA
1442, Valeria, Turner,1547 Juniper Lane,unit 13,93304,Bakersfield,CA,USA
1443, Lucy, Chen,3157 Jefferson Avenue,apt 41,93301,Bakersfield,CA,USA
1444, Emmett, Bailey,674 Mapleview Lane,bldg 16,93301,Bakersfield,CA,USA
1445, Ariella, Schwartz,2300 Maple Lane,,93304,Bakersfield,CA,USA
1446, Easton, Mason,8107 Walnut Lane,,93301,Bakersfield,CA,USA
1447, Beckett, Morris,6360 Laurel Lane,,93304,Bakersfield,CA,USA
1448, Elijah, Delgado,2549 Juniper Drive,,93307,Bakersfield,CA,USA
1449, Hunter, Wilson,58 Birchwood Boulevard,apt 23,93304,Bakersfield,CA,USA
1450, Layla, Waters,7556 Jefferson Road,,93309,Bakersfield,CA,USA
1451, Matthew, Foster,509 Sunset Boulevard,,93304,Bakersfield,CA,USA
1452, Hannah, Phillips,5249 Lincoln Road,,93301,Bakersfield,CA,USA
1453, Mackenzie, Hayes,9470 Laurel Boulevard,,93307,Bakersfield,CA,USA
1454, Naomi, West,8479 Cedar Lane,,93301,Bakersfield,CA,USA
1455, Jasmine, Miller,2806 Autumn Avenue,,93301,Bakersfield,CA,USA
1456, Gideon, Rosales,6590 Lakeside Drive,,93301,Bakersfield,CA,USA
1457, Ariella, Chang,7043 Redwood Avenue,bldg 32,93305,Bakersfield,CA,USA
1458, Esther, Anderson,8298 Birchwood Boulevard,,93307,Bakersfield,CA,USA
1459, Xavier, Alexander,7033 Birchcrest Avenue,,93301,Bakersfield,CA,USA
1460, Emmanuel, Bowers,8232 Walnut Street,apt 15,93304,Bakersfield,CA,USA
1461, Ariana, Keller,9589 Wilson Drive,,93301,Bakersfield,CA,USA
1462, Zoey, Vincent,3992 Willowwood Street,,93306,Bakersfield,CA,USA
1463, Andrew, Ramirez,5758 Magnolia Lane,,93304,Bakersfield,CA,USA
1464, Roman, Murphy,2195 Hayes Street,,93304,Bakersfield,CA,USA
1465, Mackenzie, Owens,9189 Rosewood Avenue,,93304,Bakersfield,CA,USA
1466, Harley, Davis,9390 Laurel Drive,,93308,Bakersfield,CA,USA
1467, Holden, Hall,7108 Willowwood Street,bldg 36,93304,Bakersfield,CA,USA
1468, Emmanuel, Martinez,1577 Lakeside Drive,bldg 18,93309,Bakersfield,CA,USA
1469, Skylar, Donovan,8471 Pine Lane,,93304,Bakersfield,CA,USA
1470, Nora, Huber,3903 Sycamore Lane,apt 46,93301,Bakersfield,CA,USA
1471, Noah, Hernandez,1407 Birch Lane,,93301,Bakersfield,CA,USA
1472, Micah, Kramer,5661 Coolidge Street,unit 32,93304,Bakersfield,CA,USA
1473, Tristan, Sullivan,5673 Juniper Avenue,unit 43,93304,Bakersfield,CA,USA
1474, Adeline, Morris,5075 Magnolia Avenue,unit 26,93304,Bakersfield,CA,USA
1475, Jeremiah, Holland,5333 Jackson Street,,93304,Bakersfield,CA,USA
1476, Alexa, Simmons,8489 Jackson Drive,,93301,Bakersfield,CA,USA
1477, Riley, West,8312 Washington Drive,,93304,Bakersfield,CA,USA
1478, Bennett, Foster,3413 Oak Street,,93301,Bakersfield,CA,USA
1479, Caleb, Carlson,5475 Oakridge Avenue,,93307,Bakersfield,CA,USA
1480, Riley, Jones,5846 Chestnut Lane,unit 39,93304,Bakersfield,CA,USA
1481, Audrey, Myers,3480 Pine Lane,,93304,Bakersfield,CA,USA
1482, Christopher, Galloway,1119 Madison Boulevard,,93304,Bakersfield,CA,USA
1483, Zachary, Moore,5852 Acorn Drive,bldg 11,93304,Bakersfield,CA,USA
1484, Cole, English,1397 Oakdale Avenue,bldg 40,93304,Bakersfield,CA,USA
1485, Jasmine, Chavez,7209 Magnolia Drive,,93301,Bakersfield,CA,USA
1486, Aria, Holland,5258 Redwood Street,,93301,Bakersfield,CA,USA
1487, Lucy, Moore,6238 Acorn Avenue,,93305,Bakersfield,CA,USA
1488, Sofia, Foster,8202 Juniper Street,,93304,Bakersfield,CA,USA
1489, Valeria, Gonzalez,8777 Maplehurst Lane,,93301,Bakersfield,CA,USA
1490, Jaxon, Griffith,2109 Dogwood Drive,,93301,Bakersfield,CA,USA
1491, Aria, Delgado,5506 Redwood Road,,93305,Bakersfield,CA,USA
1492, Landon, Church,9068 Elm Avenue,apt 45,93309,Bakersfield,CA,USA
1493, Zoe, Mason,9072 Redwood Street,,93301,Bakersfield,CA,USA
1494, Madelyn, McCarty,1184 Sycamore Street,,93305,Bakersfield,CA,USA
1495, Adrian, Pham,8231 Cedarbrook Avenue,,93301,Bakersfield,CA,USA
1496, Julia, Carlson,2035 Hayes Street,,93301,Bakersfield,CA,USA
1497, Maya, Harrison,9052 Polk Drive,,93304,Bakersfield,CA,USA
1498, Emmett, Silva,9775 Harrison Street,unit 5,93304,Bakersfield,CA,USA
1499, Sophie, Kidd,3306 Maple Lane,apt 43,93304,Bakersfield,CA,USA
1500, Stella, Holland,2129 Spruce Lane,,93304,Bakersfield,CA,USA
1501, Amaya, Peters,5846 Taft Lane,,93304,Bakersfield,CA,USA
1502, Layla, Chan,7315 Adams Lane,bldg 34,93301,Bakersfield,CA,USA
1503, Layla,Smith,3293 Cedarhurst Lane,,93308,Bakersfield,CA,USA
1504, Nora, Waters,1822 Polk Drive,unit 33,93301,Bakersfield,CA,USA
1505, Everett, Bowers,8077 Willowcrest Lane,,93301,Bakersfield,CA,USA
1506, Naomi, Evans,6233 Oak Street,,93301,Bakersfield,CA,USA
1507, Cooper, Mayo,3340 Winter Drive,,93304,Bakersfield,CA,USA
1508, Evelyn, Mason,7724 Cedar Avenue,unit 6,93307,Bakersfield,CA,USA
1509, Skylar, Brock,4753 Oak Street,,93305,Bakersfield,CA,USA
1510, Grayson, Chan,1006 Willowcrest Lane,,93304,Bakersfield,CA,USA
1511, Harper, Carlson,8713 Laurel Lane,,93306,Bakersfield,CA,USA
1512, Evelyn, Huynh,5327 McKinley Avenue,,93301,Bakersfield,CA,USA
1513, Mackenzie, Montoya,8979 Chestnut Lane,unit 42,93306,Bakersfield,CA,USA
1514, Ethan, Chang,3013 Wilson Boulevard,unit 19,93306,Bakersfield,CA,USA
1515, Caleb, Bowers,4740 Laurel Drive,,93305,Bakersfield,CA,USA
1516, Grayson, Buchanan,3040 Rosewood Avenue,,93301,Bakersfield,CA,USA
1517, Amaya, Duncan,4298 Redwood Lane,,93301,Bakersfield,CA,USA
1518, Savannah, Buchanan,3373 Birchcrest Avenue,,93304,Bakersfield,CA,USA
1519, Taylor, Pham,7809 Elmwood Lane,,93301,Bakersfield,CA,USA
1520, Zoey, Rosales,9766 Oak Lane,,93301,Bakersfield,CA,USA
1521, Levi, Bowers,6565 Magnolia Lane,,93304,Bakersfield,CA,USA
1522, Sarah, Walker,2370 Juniper Lane,,93301,Bakersfield,CA,USA
1523, Roman, Adams,5557 Arthur Road,,93301,Bakersfield,CA,USA
1524, Brooks, Lee,6858 Roosevelt Lane,,93304,Bakersfield,CA,USA
1525, James, Morales,7077 Chestnut Lane,,93301,Bakersfield,CA,USA
1526, Harley, Perez,3357 Truman Street,,93304,Bakersfield,CA,USA
1527, Natalie, McDaniel,2203 Oakwood Drive,apt 6,93304,Bakersfield,CA,USA
1528, Avery, Bryant,9533 Willow Street,unit 40,93309,Bakersfield,CA,USA
1529, Isaac, Lynch,3446 Hayes Street,,93304,Bakersfield,CA,USA
1530, James, Hill,9252 Maplehurst Lane,,93301,Bakersfield,CA,USA
1531, Charlotte, Kirby,4414 Laurel Avenue,,93304,Bakersfield,CA,USA
1532, Brayden, Murphy,9767 Redwood Road,,93301,Bakersfield,CA,USA
1533, Zachary, Keith,6942 Juniper Drive,,93304,Bakersfield,CA,USA
1534, Roman, Dickson,454 Chestnut Lane,bldg 49,93304,Bakersfield,CA,USA
1535, Genesis, Wilson,916 Maplehurst Lane,,93301,Bakersfield,CA,USA
1536, Ethan, Hopkins,7993 Chestnut Avenue,apt 3,93301,Bakersfield,CA,USA
1537, Angela, King,5115 Magnolia Lane,,93304,Bakersfield,CA,USA
1538, Reagan, Thomas,8880 Rosewood Drive,,93301,Bakersfield,CA,USA
1539, Ariel, Lindsey,2792 Coolidge Avenue,,93304,Bakersfield,CA,USA
1540, Alexa, Rhodes,1810 Magnolia Lane,,93304,Bakersfield,CA,USA
1541, Roman, Wilson,3562 Hillcrest Avenue,unit 23,93301,Bakersfield,CA,USA
1542, Brooke, Russell,7061 Acorn Street,,93304,Bakersfield,CA,USA
1543, Sydney, McCall,5902 Elm Street,,93301,Bakersfield,CA,USA
1544, August, Brown,7322 Redwood Lane,,93301,Bakersfield,CA,USA
1545, Cameron, Rodriguez,4915 Pine Road,,93304,Bakersfield,CA,USA
1546, Dylan, English,2134 River Road,unit 5,93301,Bakersfield,CA,USA
1547, Oliver, Brown,4533 Acorn Drive,,93304,Bakersfield,CA,USA
1548, Angela, Pena,4054 Magnolia Lane,,93304,Bakersfield,CA,USA
1549, Nora, Ramirez,6510 Jefferson Avenue,,93301,Bakersfield,CA,USA
1550, Annabelle, Burgess,9636 Elmwood Drive,apt 9,93304,Bakersfield,CA,USA
1551, Lucy, Martinez,2163 Spruce Drive,,93308,Bakersfield,CA,USA
1552, Lucy, Diaz,228 Summer Lane,apt 23,93304,Bakersfield,CA,USA
1553, Julia, Edwards,7591 Grove Avenue,,93304,Bakersfield,CA,USA
1554, Chloe, Martinez,1586 Grove Street,,93301,Bakersfield,CA,USA
1555, Carter, Garcia,9836 Hillcrest Avenue,,93308,Bakersfield,CA,USA
1556, Levi, Carlson,5431 Willowcrest Lane,,93304,Bakersfield,CA,USA
1557, Morgan, Bowers,9053 Spruce Drive,unit 45,93301,Bakersfield,CA,USA
1558, Ariel, Davis,1561 Rosewood Drive,,93301,Bakersfield,CA,USA
1559, Clara, Hayes,3333 Laurel Road,apt 4,93309,Bakersfield,CA,USA
1560, Claire, Duke,409 Elmwood Street,,93304,Bakersfield,CA,USA
1561, Josiah, Dixon,8026 Mapleview Lane,unit 31,93307,Bakersfield,CA,USA
1562, Harper, Huynh,6571 Harrison Street,,93305,Bakersfield,CA,USA
1563, Harley, Morse,6469 Cleveland Avenue,unit 33,93304,Bakersfield,CA,USA
1564, Victoria, Mayo,4142 Forest Avenue,,93301,Bakersfield,CA,USA
1565, Kennedy, Rodriguez,5160 Magnolia Drive,,93304,Bakersfield,CA,USA
1566, Madison, Murphy,6557 Maplewood Road,unit 4,93305,Bakersfield,CA,USA
1567, Zoe, Foreman,6404 Pinecrest Avenue,unit 47,93301,Bakersfield,CA,USA
1568, Chase, Shaffer,7950 Magnolia Lane,unit 10,93306,Bakersfield,CA,USA
1569, Jonathan, Cox,5539 Juniper Lane,unit 39,93301,Bakersfield,CA,USA
1570, Jordan, Hayes,6260 Laurel Lane,,93301,Bakersfield,CA,USA
1571, Chloe, Lindsey,1897 Lincoln Avenue,,93308,Bakersfield,CA,USA
1572, Eliana, Martinez,1625 Birch Lane,,93304,Bakersfield,CA,USA
1573, Evelyn, Carlson,6885 Elmwood Road,,93301,Bakersfield,CA,USA
1574, Riley, Soto,8134 Garfield Lane,bldg 49,93304,Bakersfield,CA,USA
1575, Peyton, Ayala,1925 Lakeview Drive,apt 9,93301,Bakersfield,CA,USA
1576, Sophia, Buchanan,3784 Elmwood Lane,apt 42,93304,Bakersfield,CA,USA
1577, Nicholas, Foster,3172 Madison Boulevard,,93304,Bakersfield,CA,USA
1578, Tristan, Morris,8297 Sycamore Drive,,93304,Bakersfield,CA,USA
1579, Caroline, Sanchez,9964 Elmwood Road,,93301,Bakersfield,CA,USA
1580, John, McDaniel,6214 Chestnut Lane,,93301,Bakersfield,CA,USA
1581, Cooper, Ford,2839 Birch Lane,unit 10,93305,Bakersfield,CA,USA
1582, Andrew, Richardson,7043 Acorn Street,apt 46,93308,Bakersfield,CA,USA
1583, Gideon, Brock,9686 Summer Lane,,93304,Bakersfield,CA,USA
1584, Hunter, Waters,7627 Oak Avenue,,93305,Bakersfield,CA,USA
1585, Eliana, Perez,6103 Rosewood Street,,93301,Bakersfield,CA,USA
1586, Natalie, Shields,8614 Magnolia Drive,,93301,Bakersfield,CA,USA
1587, Landon, Cooper,2621 Maplehurst Lane,,93301,Bakersfield,CA,USA
1588, Gabriella, Kirby,8814 Roosevelt Lane,apt 27,93301,Bakersfield,CA,USA
1589, Andrew, Delgado,8390 Cedarcrest Drive,unit 46,93304,Bakersfield,CA,USA
1590, Ethan, Lee,6710 McKinley Avenue,,93308,Bakersfield,CA,USA
1591," Raegan

", Aguilar,6193 Rosewood Road,bldg 45,93304,Bakersfield,CA,USA
1592, Roman, Evans,4378 Elm Street,,93301,Bakersfield,CA,USA
1593, Joseph, Taylor,3905 Kennedy Drive,,93301,Bakersfield,CA,USA
1594, Lillian," Yu
",3488 Harding Boulevard,,93301,Bakersfield,CA,USA
1595, Jordyn, Martin,231 Cedarhurst Lane,unit 19,93304,Bakersfield,CA,USA
1596, Robert, Gutierrez,380 Rosewood Drive,,93304,Bakersfield,CA,USA
1597, Nicholas, Shields,6121 Coolidge Street,bldg 18,93304,Bakersfield,CA,USA
1598, Charles, West,3476 Acorn Street,,93304,Bakersfield,CA,USA
1599, Jeremiah, Roman,3596 Birch Lane,bldg 43,93304,Bakersfield,CA,USA
1600, Miles, Wolfe,7590 Jefferson Avenue,bldg 22,93301,Bakersfield,CA,USA
1601, Hannah, Morales,3751 Dogwood Avenue,,93304,Bakersfield,CA,USA
1602, Jaxon, Adams,8556 Magnolia Street,apt 2,93304,Bakersfield,CA,USA
1603, August, Carlson,7852 Summer Lane,,93304,Bakersfield,CA,USA
1604, Charlotte, Anderson,6672 Magnolia Lane,,93304,Bakersfield,CA,USA
1605, Jason, Woods,9871 Laurel Boulevard,,93304,Bakersfield,CA,USA
1606, Robert, Nelson,4770 Roosevelt Street,,93307,Bakersfield,CA,USA
1607, Cole, Barry,8071 Cleveland Street,apt 33,93301,Bakersfield,CA,USA
1608, Cameron, Bryant,6407 Oak Lane,,93304,Bakersfield,CA,USA
1609, Harper, Burgess,3261 Truman Street,,93309,Bakersfield,CA,USA
1610, Theodore, Thomas,5701 Lincoln Road,,93304,Bakersfield,CA,USA
1611, Lucas, Griffith,5106 Redwood Drive,,93304,Bakersfield,CA,USA
1612, Ariana, Gibson,2664 Sycamore Street,,93304,Bakersfield,CA,USA
1613, Taylor, Morales,7939 Sycamore Avenue,,93304,Bakersfield,CA,USA
1614, Micah, Carter,4548 Rosewood Drive,,93301,Bakersfield,CA,USA
1615, Arthur, Woods,6412 Laurel Avenue,,93304,Bakersfield,CA,USA
1616, Roman, Lee,4744 Juniper Street,bldg 28,93301,Bakersfield,CA,USA
1617, Gideon, Kim,5802 Forest Avenue,,93308,Bakersfield,CA,USA
1618, Wesley, Bryant,8383 Magnolia Avenue,bldg 21,93301,Bakersfield,CA,USA
1619, Micah, Turner,4061 Chestnut Lane,,93304,Bakersfield,CA,USA
1620, Jasmine, Church,1020 Elm Lane,apt 31,93301,Bakersfield,CA,USA
1621, Adam, McCall,3293 Chestnut Drive,apt 32,93305,Bakersfield,CA,USA
1622, Reagan, Russell,4130 Willowcrest Lane,bldg 9,93304,Bakersfield,CA,USA
1623, Lucas, Hinton,3916 Dogwood Avenue,,93307,Bakersfield,CA,USA
1624, Esther, Deleon,9207 Meadow Lane,,93304,Bakersfield,CA,USA
1625, Jonah, Morales,3629 Laurel Drive,,93301,Bakersfield,CA,USA
1626, Paisley, Delgado,4334 Pine Lane,,93301,Bakersfield,CA,USA
1627, Ethan, Vargas,7833 Elm Street,,93304,Bakersfield,CA,USA
1628, Arianna, Rivera,3850 Willow Lane,apt 32,93306,Bakersfield,CA,USA
1629, Layla, Perez,4237 Spruce Avenue,,93301,Bakersfield,CA,USA
1630, Abigail, Luna,8044 Laurel Road,,93301,Bakersfield,CA,USA
1631, Elijah, Morales,2417 Winter Drive,,93308,Bakersfield,CA,USA
1632, Taylor, Burgess,9026 Maple Lane,,93301,Bakersfield,CA,USA
1633, Morgan, Foreman,8216 Willow Lane,,93301,Bakersfield,CA,USA
1634, Nathan, Reynolds,123 Willow Lane,,93301,Bakersfield,CA,USA
1635, Axel, Rivera,8628 Birch Lane,,93301,Bakersfield,CA,USA
1636, Blake, Ellis,8102 Cedar Lane,apt 29,93304,Bakersfield,CA,USA
1637, Samantha, Sanchez,1913 Maple Lane,unit 22,93305,Bakersfield,CA,USA
1638, Michael, Church,3019 Sycamore Avenue,bldg 26,93301,Bakersfield,CA,USA
1639, Lillian, Riley,5364 McKinley Avenue,,93306,Bakersfield,CA,USA
1640, Serenity, Waters,4040 Rosewood Lane,,93307,Bakersfield,CA,USA
1641, Noah, Garcia,9423 Grove Avenue,apt 5,93301,Bakersfield,CA,USA
1642, Gianna, Rojas,7348 Dogwood Drive,apt 46,93308,Bakersfield,CA,USA
1643, Caleb, Collins,8054 Oak Avenue,,93304,Bakersfield,CA,USA
1644, Clara, Diaz,9739 Wilson Drive,apt 27,93304,Bakersfield,CA,USA
1645, Jocelyn, Oliver,9415 Madison Avenue,apt 46,93309,Bakersfield,CA,USA
1646, Mackenzie, Mendoza,2357 Birch Street,,93306,Bakersfield,CA,USA
1647, Benjamin, Ramirez,9685 Laurel Avenue,,93304,Bakersfield,CA,USA
1648, Christian, Mason,52 Chestnut Lane,,93301,Bakersfield,CA,USA
1649, Isabella, Ayala,8939 Lincoln Road,unit 35,93301,Bakersfield,CA,USA
1650, Jonah, Hart,445 Forest Drive,,93305,Bakersfield,CA,USA
1651, Rebecca, Munoz,6739 Maple Lane,,93301,Bakersfield,CA,USA
1652, Sawyer, Ramirez,9972 Acorn Avenue,,93301,Bakersfield,CA,USA
1653, Ethan, Wilson,4150 Washington Street,,93301,Bakersfield,CA,USA
1654, Lillian, Morse,5668 Summer Lane,,93306,Bakersfield,CA,USA
1655, Natalie, Vincent,6834 Hillcrest Avenue,,93306,Bakersfield,CA,USA
1656, Brooke, Donovan,6317 Willow Avenue,,93304,Bakersfield,CA,USA
1657, Timothy, Wolfe,1285 Hoover Street,,93301,Bakersfield,CA,USA
1658, Ariana, Bender,6392 Mapleview Lane,unit 15,93301,Bakersfield,CA,USA
1659, Arthur, Lindsey,4663 Oakdale Avenue,,93305,Bakersfield,CA,USA
1660, Miles, Riley,1116 Juniper Lane,,93301,Bakersfield,CA,USA
1661, Julia, Morales,7412 Rosewood Avenue,,93301,Bakersfield,CA,USA
1662, Amelia, Cooper,5305 Cedarhurst Lane,,93304,Bakersfield,CA,USA
1663, Charles, Shaffer,33 Pinecrest Avenue,,93301,Bakersfield,CA,USA
1664, Jaxon, Ward,84 Parkside Avenue,bldg 48,93301,Bakersfield,CA,USA
1665, Oliver, Wyatt,1243 Eisenhower Avenue,,93309,Bakersfield,CA,USA
1666, Gabrielle, Allen,9029 Willowcrest Lane,,93309,Bakersfield,CA,USA
1667, Levi, Kramer,1741 Pine Drive,,93301,Bakersfield,CA,USA
1668, Julia, Delgado,3324 Laurel Road,,93304,Bakersfield,CA,USA
1669, Amaya, Munoz,4826 Willow Avenue,,93304,Bakersfield,CA,USA
1670, Harley, Mayo,7499 Oakwood Drive,,93301,Bakersfield,CA,USA
1671, Easton, Scott,4004 Garfield Road,,93301,Bakersfield,CA,USA
1672, Ethan, Miller,9254 Harrison Street,,93301,Bakersfield,CA,USA
1673, Nicholas, McCall,6731 Rosewood Street,,93304,Bakersfield,CA,USA
1674, Nicholas, Foster,4981 Spruce Lane,,93307,Bakersfield,CA,USA
1675, Claire, Chavez,984 Sycamore Drive,apt 37,93301,Bakersfield,CA,USA
1676, Layla, Edwards,160 Pineview Drive,,93306,Bakersfield,CA,USA
1677, Tristan, Hart,5344 Pine Lane,,93304,Bakersfield,CA,USA
1678, Esther, Moore,3257 Magnolia Street,,93306,Bakersfield,CA,USA
1679, Sebastian, Owens,8191 Cedar Lane,,93301,Bakersfield,CA,USA
1680, Adrian, Nelson,6612 Cherry Avenue,,93301,Bakersfield,CA,USA
1681, Holden, McCall,6335 Laurel Road,,93304,Bakersfield,CA,USA
1682, Harper, Wilkins,8908 Juniper Avenue,,93307,Bakersfield,CA,USA
